,id,date,store_nbr,family,sales,onpromotion
171075,171075,2013-04-07,1,BEVERAGES,431.0,0
171076,171076,2013-04-07,1,BOOKS,0.0,0
172854,172854,2013-04-08,1,AUTOMOTIVE,3.0,0
172855,172855,2013-04-08,1,BABY CARE,0.0,0
172856,172856,2013-04-08,1,BEAUTY,2.0,0
172857,172857,2013-04-08,1,BEVERAGES,896.0,0
172858,172858,2013-04-08,1,BOOKS,0.0,0
174636,174636,2013-04-09,1,AUTOMOTIVE,4.0,0
174637,174637,2013-04-09,1,BABY CARE,0.0,0
174638,174638,2013-04-09,1,BEAUTY,2.0,0
174639,174639,2013-04-09,1,BEVERAGES,826.0,0
174640,174640,2013-04-09,1,BOOKS,0.0,0
176418,176418,2013-04-10,1,AUTOMOTIVE,3.0,0
176419,176419,2013-04-10,1,BABY CARE,0.0,0
176420,176420,2013-04-10,1,BEAUTY,0.0,0
176421,176421,2013-04-10,1,BEVERAGES,1165.0,0
176422,176422,2013-04-10,1,BOOKS,0.0,0
178200,178200,2013-04-11,1,AUTOMOTIVE,5.0,0
178201,178201,2013-04-11,1,BABY CARE,0.0,0
178202,178202,2013-04-11,1,BEAUTY,4.0,0
178203,178203,2013-04-11,1,BEVERAGES,867.0,0
178204,178204,2013-04-11,1,BOOKS,0.0,0
179982,179982,2013-04-12,1,AUTOMOTIVE,3.0,0
179983,179983,2013-04-12,1,BABY CARE,0.0,0
179984,179984,2013-04-12,1,BEAUTY,5.0,0
179985,179985,2013-04-12,1,BEVERAGES,1122.0,0
179986,179986,2013-04-12,1,BOOKS,0.0,0
181764,181764,2013-04-13,1,AUTOMOTIVE,0.0,0
181765,181765,2013-04-13,1,BABY CARE,0.0,0
181766,181766,2013-04-13,1,BEAUTY,3.0,0
181767,181767,2013-04-13,1,BEVERAGES,1030.0,0
181768,181768,2013-04-13,1,BOOKS,0.0,0
183546,183546,2013-04-14,1,AUTOMOTIVE,0.0,0
183547,183547,2013-04-14,1,BABY CARE,0.0,0
183548,183548,2013-04-14,1,BEAUTY,0.0,0
183549,183549,2013-04-14,1,BEVERAGES,398.0,0
183550,183550,2013-04-14,1,BOOKS,0.0,0
185328,185328,2013-04-15,1,AUTOMOTIVE,1.0,0
185329,185329,2013-04-15,1,BABY CARE,0.0,0
185330,185330,2013-04-15,1,BEAUTY,2.0,0
185331,185331,2013-04-15,1,BEVERAGES,842.0,0
185332,185332,2013-04-15,1,BOOKS,0.0,0
187110,187110,2013-04-16,1,AUTOMOTIVE,3.0,0
187111,187111,2013-04-16,1,BABY CARE,0.0,0
187112,187112,2013-04-16,1,BEAUTY,4.0,0
187113,187113,2013-04-16,1,BEVERAGES,919.0,0
187114,187114,2013-04-16,1,BOOKS,0.0,0
188892,188892,2013-04-17,1,AUTOMOTIVE,4.0,0
188893,188893,2013-04-17,1,BABY CARE,0.0,0
188894,188894,2013-04-17,1,BEAUTY,3.0,0
188895,188895,2013-04-17,1,BEVERAGES,951.0,0
188896,188896,2013-04-17,1,BOOKS,0.0,0
190674,190674,2013-04-18,1,AUTOMOTIVE,0.0,0
190675,190675,2013-04-18,1,BABY CARE,0.0,0
190676,190676,2013-04-18,1,BEAUTY,1.0,0
190677,190677,2013-04-18,1,BEVERAGES,785.0,0
190678,190678,2013-04-18,1,BOOKS,0.0,0
192456,192456,2013-04-19,1,AUTOMOTIVE,4.0,0
192457,192457,2013-04-19,1,BABY CARE,0.0,0
192458,192458,2013-04-19,1,BEAUTY,1.0,0
192459,192459,2013-04-19,1,BEVERAGES,862.0,0
192460,192460,2013-04-19,1,BOOKS,0.0,0
194238,194238,2013-04-20,1,AUTOMOTIVE,3.0,0
194239,194239,2013-04-20,1,BABY CARE,0.0,0
194240,194240,2013-04-20,1,BEAUTY,3.0,0
194241,194241,2013-04-20,1,BEVERAGES,1192.0,0
194242,194242,2013-04-20,1,BOOKS,0.0,0
196020,196020,2013-04-21,1,AUTOMOTIVE,1.0,0
196021,196021,2013-04-21,1,BABY CARE,0.0,0
196022,196022,2013-04-21,1,BEAUTY,0.0,0
196023,196023,2013-04-21,1,BEVERAGES,427.0,0
196024,196024,2013-04-21,1,BOOKS,0.0,0
197802,197802,2013-04-22,1,AUTOMOTIVE,2.0,0
197803,197803,2013-04-22,1,BABY CARE,0.0,0
197804,197804,2013-04-22,1,BEAUTY,1.0,0
197805,197805,2013-04-22,1,BEVERAGES,853.0,0
197806,197806,2013-04-22,1,BOOKS,0.0,0
199584,199584,2013-04-23,1,AUTOMOTIVE,5.0,0
199585,199585,2013-04-23,1,BABY CARE,0.0,0
199586,199586,2013-04-23,1,BEAUTY,2.0,0
199587,199587,2013-04-23,1,BEVERAGES,832.0,0
199588,199588,2013-04-23,1,BOOKS,0.0,0
201366,201366,2013-04-24,1,AUTOMOTIVE,3.0,0
201367,201367,2013-04-24,1,BABY CARE,0.0,0
201368,201368,2013-04-24,1,BEAUTY,0.0,0
201369,201369,2013-04-24,1,BEVERAGES,1009.0,0
201370,201370,2013-04-24,1,BOOKS,0.0,0
203148,203148,2013-04-25,1,AUTOMOTIVE,2.0,0
203149,203149,2013-04-25,1,BABY CARE,0.0,0
203150,203150,2013-04-25,1,BEAUTY,1.0,0
203151,203151,2013-04-25,1,BEVERAGES,898.0,0
203152,203152,2013-04-25,1,BOOKS,0.0,0
204930,204930,2013-04-26,1,AUTOMOTIVE,3.0,0
204931,204931,2013-04-26,1,BABY CARE,0.0,0
204932,204932,2013-04-26,1,BEAUTY,1.0,0
204933,204933,2013-04-26,1,BEVERAGES,952.0,0
204934,204934,2013-04-26,1,BOOKS,0.0,0
206712,206712,2013-04-27,1,AUTOMOTIVE,1.0,0
206713,206713,2013-04-27,1,BABY CARE,0.0,0
206714,206714,2013-04-27,1,BEAUTY,0.0,0
206715,206715,2013-04-27,1,BEVERAGES,1012.0,0
206716,206716,2013-04-27,1,BOOKS,0.0,0
208494,208494,2013-04-28,1,AUTOMOTIVE,0.0,0
208495,208495,2013-04-28,1,BABY CARE,0.0,0
208496,208496,2013-04-28,1,BEAUTY,0.0,0
208497,208497,2013-04-28,1,BEVERAGES,447.0,0
208498,208498,2013-04-28,1,BOOKS,0.0,0
210276,210276,2013-04-29,1,AUTOMOTIVE,0.0,0
210277,210277,2013-04-29,1,BABY CARE,0.0,0
210278,210278,2013-04-29,1,BEAUTY,2.0,0
210279,210279,2013-04-29,1,BEVERAGES,722.0,0
210280,210280,2013-04-29,1,BOOKS,0.0,0
212058,212058,2013-04-30,1,AUTOMOTIVE,1.0,0
212059,212059,2013-04-30,1,BABY CARE,0.0,0
212060,212060,2013-04-30,1,BEAUTY,0.0,0
212061,212061,2013-04-30,1,BEVERAGES,1106.0,0
212062,212062,2013-04-30,1,BOOKS,0.0,0
213840,213840,2013-05-01,1,AUTOMOTIVE,0.0,0
213841,213841,2013-05-01,1,BABY CARE,0.0,0
213842,213842,2013-05-01,1,BEAUTY,1.0,0
213843,213843,2013-05-01,1,BEVERAGES,418.0,0
213844,213844,2013-05-01,1,BOOKS,0.0,0
215622,215622,2013-05-02,1,AUTOMOTIVE,3.0,0
215623,215623,2013-05-02,1,BABY CARE,0.0,0
215624,215624,2013-05-02,1,BEAUTY,4.0,0
215625,215625,2013-05-02,1,BEVERAGES,995.0,0
215626,215626,2013-05-02,1,BOOKS,0.0,0
217404,217404,2013-05-03,1,AUTOMOTIVE,1.0,0
217405,217405,2013-05-03,1,BABY CARE,0.0,0
217406,217406,2013-05-03,1,BEAUTY,1.0,0
217407,217407,2013-05-03,1,BEVERAGES,1207.0,0
217408,217408,2013-05-03,1,BOOKS,0.0,0
219186,219186,2013-05-04,1,AUTOMOTIVE,5.0,0
219187,219187,2013-05-04,1,BABY CARE,0.0,0
219188,219188,2013-05-04,1,BEAUTY,4.0,0
219189,219189,2013-05-04,1,BEVERAGES,1091.0,0
219190,219190,2013-05-04,1,BOOKS,0.0,0
220968,220968,2013-05-05,1,AUTOMOTIVE,0.0,0
220969,220969,2013-05-05,1,BABY CARE,0.0,0
220970,220970,2013-05-05,1,BEAUTY,2.0,0
220971,220971,2013-05-05,1,BEVERAGES,528.0,0
220972,220972,2013-05-05,1,BOOKS,0.0,0
222750,222750,2013-05-06,1,AUTOMOTIVE,1.0,0
222751,222751,2013-05-06,1,BABY CARE,0.0,0
222752,222752,2013-05-06,1,BEAUTY,1.0,0
222753,222753,2013-05-06,1,BEVERAGES,1055.0,0
222754,222754,2013-05-06,1,BOOKS,0.0,0
224532,224532,2013-05-07,1,AUTOMOTIVE,1.0,0
224533,224533,2013-05-07,1,BABY CARE,0.0,0
224534,224534,2013-05-07,1,BEAUTY,2.0,0
224535,224535,2013-05-07,1,BEVERAGES,988.0,0
224536,224536,2013-05-07,1,BOOKS,0.0,0
226314,226314,2013-05-08,1,AUTOMOTIVE,4.0,0
226315,226315,2013-05-08,1,BABY CARE,0.0,0
226316,226316,2013-05-08,1,BEAUTY,5.0,0
226317,226317,2013-05-08,1,BEVERAGES,987.0,0
226318,226318,2013-05-08,1,BOOKS,0.0,0
228096,228096,2013-05-09,1,AUTOMOTIVE,2.0,0
228097,228097,2013-05-09,1,BABY CARE,0.0,0
228098,228098,2013-05-09,1,BEAUTY,1.0,0
228099,228099,2013-05-09,1,BEVERAGES,812.0,0
228100,228100,2013-05-09,1,BOOKS,0.0,0
229878,229878,2013-05-10,1,AUTOMOTIVE,2.0,0
229879,229879,2013-05-10,1,BABY CARE,0.0,0
229880,229880,2013-05-10,1,BEAUTY,3.0,0
229881,229881,2013-05-10,1,BEVERAGES,952.0,0
229882,229882,2013-05-10,1,BOOKS,0.0,0
231660,231660,2013-05-11,1,AUTOMOTIVE,4.0,0
231661,231661,2013-05-11,1,BABY CARE,0.0,0
231662,231662,2013-05-11,1,BEAUTY,4.0,0
231663,231663,2013-05-11,1,BEVERAGES,1114.0,0
231664,231664,2013-05-11,1,BOOKS,0.0,0
233442,233442,2013-05-12,1,AUTOMOTIVE,1.0,0
233443,233443,2013-05-12,1,BABY CARE,0.0,0
233444,233444,2013-05-12,1,BEAUTY,0.0,0
233445,233445,2013-05-12,1,BEVERAGES,384.0,0
233446,233446,2013-05-12,1,BOOKS,0.0,0
235224,235224,2013-05-13,1,AUTOMOTIVE,2.0,0
235225,235225,2013-05-13,1,BABY CARE,0.0,0
235226,235226,2013-05-13,1,BEAUTY,1.0,0
235227,235227,2013-05-13,1,BEVERAGES,992.0,0
235228,235228,2013-05-13,1,BOOKS,0.0,0
237006,237006,2013-05-14,1,AUTOMOTIVE,1.0,0
237007,237007,2013-05-14,1,BABY CARE,0.0,0
237008,237008,2013-05-14,1,BEAUTY,2.0,0
237009,237009,2013-05-14,1,BEVERAGES,1024.0,0
237010,237010,2013-05-14,1,BOOKS,0.0,0
238788,238788,2013-05-15,1,AUTOMOTIVE,2.0,0
238789,238789,2013-05-15,1,BABY CARE,0.0,0
238790,238790,2013-05-15,1,BEAUTY,0.0,0
238791,238791,2013-05-15,1,BEVERAGES,928.0,0
238792,238792,2013-05-15,1,BOOKS,0.0,0
240570,240570,2013-05-16,1,AUTOMOTIVE,3.0,0
240571,240571,2013-05-16,1,BABY CARE,0.0,0
240572,240572,2013-05-16,1,BEAUTY,2.0,0
240573,240573,2013-05-16,1,BEVERAGES,1040.0,0
240574,240574,2013-05-16,1,BOOKS,0.0,0
242352,242352,2013-05-17,1,AUTOMOTIVE,12.0,0
242353,242353,2013-05-17,1,BABY CARE,0.0,0
242354,242354,2013-05-17,1,BEAUTY,1.0,0
242355,242355,2013-05-17,1,BEVERAGES,939.0,0
242356,242356,2013-05-17,1,BOOKS,0.0,0
244134,244134,2013-05-18,1,AUTOMOTIVE,1.0,0
244135,244135,2013-05-18,1,BABY CARE,0.0,0
244136,244136,2013-05-18,1,BEAUTY,6.0,0
244137,244137,2013-05-18,1,BEVERAGES,971.0,0
244138,244138,2013-05-18,1,BOOKS,0.0,0
245916,245916,2013-05-19,1,AUTOMOTIVE,4.0,0
245917,245917,2013-05-19,1,BABY CARE,0.0,0
245918,245918,2013-05-19,1,BEAUTY,0.0,0
245919,245919,2013-05-19,1,BEVERAGES,354.0,0
245920,245920,2013-05-19,1,BOOKS,0.0,0
247698,247698,2013-05-20,1,AUTOMOTIVE,3.0,0
247699,247699,2013-05-20,1,BABY CARE,0.0,0
247700,247700,2013-05-20,1,BEAUTY,1.0,0
247701,247701,2013-05-20,1,BEVERAGES,819.0,0
247702,247702,2013-05-20,1,BOOKS,0.0,0
249480,249480,2013-05-21,1,AUTOMOTIVE,3.0,0
249481,249481,2013-05-21,1,BABY CARE,0.0,0
249482,249482,2013-05-21,1,BEAUTY,2.0,0
249483,249483,2013-05-21,1,BEVERAGES,719.0,0
249484,249484,2013-05-21,1,BOOKS,0.0,0
251262,251262,2013-05-22,1,AUTOMOTIVE,1.0,0
251263,251263,2013-05-22,1,BABY CARE,0.0,0
251264,251264,2013-05-22,1,BEAUTY,3.0,0
251265,251265,2013-05-22,1,BEVERAGES,871.0,0
251266,251266,2013-05-22,1,BOOKS,0.0,0
253044,253044,2013-05-23,1,AUTOMOTIVE,6.0,0
253045,253045,2013-05-23,1,BABY CARE,0.0,0
253046,253046,2013-05-23,1,BEAUTY,2.0,0
253047,253047,2013-05-23,1,BEVERAGES,974.0,0
253048,253048,2013-05-23,1,BOOKS,0.0,0
254826,254826,2013-05-24,1,AUTOMOTIVE,2.0,0
254827,254827,2013-05-24,1,BABY CARE,0.0,0
254828,254828,2013-05-24,1,BEAUTY,0.0,0
254829,254829,2013-05-24,1,BEVERAGES,325.0,0
254830,254830,2013-05-24,1,BOOKS,0.0,0
256608,256608,2013-05-25,1,AUTOMOTIVE,1.0,0
256609,256609,2013-05-25,1,BABY CARE,0.0,0
256610,256610,2013-05-25,1,BEAUTY,4.0,0
256611,256611,2013-05-25,1,BEVERAGES,827.0,0
256612,256612,2013-05-25,1,BOOKS,0.0,0
258390,258390,2013-05-26,1,AUTOMOTIVE,2.0,0
258391,258391,2013-05-26,1,BABY CARE,0.0,0
258392,258392,2013-05-26,1,BEAUTY,0.0,0
258393,258393,2013-05-26,1,BEVERAGES,310.0,0
258394,258394,2013-05-26,1,BOOKS,0.0,0
260172,260172,2013-05-27,1,AUTOMOTIVE,3.0,0
260173,260173,2013-05-27,1,BABY CARE,0.0,0
260174,260174,2013-05-27,1,BEAUTY,0.0,0
260175,260175,2013-05-27,1,BEVERAGES,805.0,0
260176,260176,2013-05-27,1,BOOKS,0.0,0
261954,261954,2013-05-28,1,AUTOMOTIVE,1.0,0
261955,261955,2013-05-28,1,BABY CARE,0.0,0
261956,261956,2013-05-28,1,BEAUTY,1.0,0
261957,261957,2013-05-28,1,BEVERAGES,739.0,0
261958,261958,2013-05-28,1,BOOKS,0.0,0
263736,263736,2013-05-29,1,AUTOMOTIVE,3.0,0
263737,263737,2013-05-29,1,BABY CARE,0.0,0
263738,263738,2013-05-29,1,BEAUTY,1.0,0
263739,263739,2013-05-29,1,BEVERAGES,1021.0,0
263740,263740,2013-05-29,1,BOOKS,0.0,0
265518,265518,2013-05-30,1,AUTOMOTIVE,3.0,0
265519,265519,2013-05-30,1,BABY CARE,0.0,0
265520,265520,2013-05-30,1,BEAUTY,0.0,0
265521,265521,2013-05-30,1,BEVERAGES,811.0,0
265522,265522,2013-05-30,1,BOOKS,0.0,0
267300,267300,2013-05-31,1,AUTOMOTIVE,2.0,0
267301,267301,2013-05-31,1,BABY CARE,0.0,0
267302,267302,2013-05-31,1,BEAUTY,2.0,0
267303,267303,2013-05-31,1,BEVERAGES,913.0,0
267304,267304,2013-05-31,1,BOOKS,0.0,0
269082,269082,2013-06-01,1,AUTOMOTIVE,3.0,0
269083,269083,2013-06-01,1,BABY CARE,0.0,0
269084,269084,2013-06-01,1,BEAUTY,0.0,0
269085,269085,2013-06-01,1,BEVERAGES,1114.0,0
269086,269086,2013-06-01,1,BOOKS,0.0,0
270864,270864,2013-06-02,1,AUTOMOTIVE,0.0,0
270865,270865,2013-06-02,1,BABY CARE,0.0,0
270866,270866,2013-06-02,1,BEAUTY,0.0,0
270867,270867,2013-06-02,1,BEVERAGES,335.0,0
270868,270868,2013-06-02,1,BOOKS,0.0,0
272646,272646,2013-06-03,1,AUTOMOTIVE,3.0,0
272647,272647,2013-06-03,1,BABY CARE,0.0,0
272648,272648,2013-06-03,1,BEAUTY,2.0,0
272649,272649,2013-06-03,1,BEVERAGES,1049.0,0
272650,272650,2013-06-03,1,BOOKS,0.0,0
274428,274428,2013-06-04,1,AUTOMOTIVE,3.0,0
274429,274429,2013-06-04,1,BABY CARE,0.0,0
274430,274430,2013-06-04,1,BEAUTY,1.0,0
274431,274431,2013-06-04,1,BEVERAGES,1006.0,0
274432,274432,2013-06-04,1,BOOKS,0.0,0
276210,276210,2013-06-05,1,AUTOMOTIVE,6.0,0
276211,276211,2013-06-05,1,BABY CARE,0.0,0
276212,276212,2013-06-05,1,BEAUTY,4.0,0
276213,276213,2013-06-05,1,BEVERAGES,1143.0,0
276214,276214,2013-06-05,1,BOOKS,0.0,0
277992,277992,2013-06-06,1,AUTOMOTIVE,1.0,0
277993,277993,2013-06-06,1,BABY CARE,0.0,0
277994,277994,2013-06-06,1,BEAUTY,4.0,0
277995,277995,2013-06-06,1,BEVERAGES,957.0,0
277996,277996,2013-06-06,1,BOOKS,0.0,0
279774,279774,2013-06-07,1,AUTOMOTIVE,3.0,0
279775,279775,2013-06-07,1,BABY CARE,0.0,0
279776,279776,2013-06-07,1,BEAUTY,1.0,0
279777,279777,2013-06-07,1,BEVERAGES,968.0,0
279778,279778,2013-06-07,1,BOOKS,0.0,0
281556,281556,2013-06-08,1,AUTOMOTIVE,2.0,0
281557,281557,2013-06-08,1,BABY CARE,0.0,0
281558,281558,2013-06-08,1,BEAUTY,1.0,0
281559,281559,2013-06-08,1,BEVERAGES,1105.0,0
281560,281560,2013-06-08,1,BOOKS,0.0,0
283338,283338,2013-06-09,1,AUTOMOTIVE,0.0,0
283339,283339,2013-06-09,1,BABY CARE,0.0,0
283340,283340,2013-06-09,1,BEAUTY,1.0,0
283341,283341,2013-06-09,1,BEVERAGES,430.0,0
283342,283342,2013-06-09,1,BOOKS,0.0,0
285120,285120,2013-06-10,1,AUTOMOTIVE,1.0,0
285121,285121,2013-06-10,1,BABY CARE,0.0,0
285122,285122,2013-06-10,1,BEAUTY,3.0,0
285123,285123,2013-06-10,1,BEVERAGES,961.0,0
285124,285124,2013-06-10,1,BOOKS,0.0,0
286902,286902,2013-06-11,1,AUTOMOTIVE,2.0,0
286903,286903,2013-06-11,1,BABY CARE,0.0,0
286904,286904,2013-06-11,1,BEAUTY,1.0,0
286905,286905,2013-06-11,1,BEVERAGES,887.0,0
286906,286906,2013-06-11,1,BOOKS,0.0,0
288684,288684,2013-06-12,1,AUTOMOTIVE,2.0,0
288685,288685,2013-06-12,1,BABY CARE,0.0,0
288686,288686,2013-06-12,1,BEAUTY,2.0,0
288687,288687,2013-06-12,1,BEVERAGES,1064.0,0
288688,288688,2013-06-12,1,BOOKS,0.0,0
290466,290466,2013-06-13,1,AUTOMOTIVE,0.0,0
290467,290467,2013-06-13,1,BABY CARE,0.0,0
290468,290468,2013-06-13,1,BEAUTY,0.0,0
290469,290469,2013-06-13,1,BEVERAGES,996.0,0
290470,290470,2013-06-13,1,BOOKS,0.0,0
292248,292248,2013-06-14,1,AUTOMOTIVE,1.0,0
292249,292249,2013-06-14,1,BABY CARE,0.0,0
292250,292250,2013-06-14,1,BEAUTY,1.0,0
292251,292251,2013-06-14,1,BEVERAGES,959.0,0
292252,292252,2013-06-14,1,BOOKS,0.0,0
294030,294030,2013-06-15,1,AUTOMOTIVE,3.0,0
294031,294031,2013-06-15,1,BABY CARE,0.0,0
294032,294032,2013-06-15,1,BEAUTY,2.0,0
294033,294033,2013-06-15,1,BEVERAGES,1040.0,0
294034,294034,2013-06-15,1,BOOKS,0.0,0
295812,295812,2013-06-16,1,AUTOMOTIVE,0.0,0
295813,295813,2013-06-16,1,BABY CARE,0.0,0
295814,295814,2013-06-16,1,BEAUTY,1.0,0
295815,295815,2013-06-16,1,BEVERAGES,386.0,0
295816,295816,2013-06-16,1,BOOKS,0.0,0
297594,297594,2013-06-17,1,AUTOMOTIVE,3.0,0
297595,297595,2013-06-17,1,BABY CARE,0.0,0
297596,297596,2013-06-17,1,BEAUTY,3.0,0
297597,297597,2013-06-17,1,BEVERAGES,1239.0,0
297598,297598,2013-06-17,1,BOOKS,0.0,0
299376,299376,2013-06-18,1,AUTOMOTIVE,4.0,0
299377,299377,2013-06-18,1,BABY CARE,0.0,0
299378,299378,2013-06-18,1,BEAUTY,4.0,0
299379,299379,2013-06-18,1,BEVERAGES,868.0,0
299380,299380,2013-06-18,1,BOOKS,0.0,0
301158,301158,2013-06-19,1,AUTOMOTIVE,4.0,0
301159,301159,2013-06-19,1,BABY CARE,0.0,0
301160,301160,2013-06-19,1,BEAUTY,0.0,0
301161,301161,2013-06-19,1,BEVERAGES,1070.0,0
301162,301162,2013-06-19,1,BOOKS,0.0,0
302940,302940,2013-06-20,1,AUTOMOTIVE,0.0,0
302941,302941,2013-06-20,1,BABY CARE,0.0,0
302942,302942,2013-06-20,1,BEAUTY,2.0,0
302943,302943,2013-06-20,1,BEVERAGES,801.0,0
302944,302944,2013-06-20,1,BOOKS,0.0,0
304722,304722,2013-06-21,1,AUTOMOTIVE,5.0,0
304723,304723,2013-06-21,1,BABY CARE,0.0,0
304724,304724,2013-06-21,1,BEAUTY,0.0,0
304725,304725,2013-06-21,1,BEVERAGES,901.0,0
304726,304726,2013-06-21,1,BOOKS,0.0,0
306504,306504,2013-06-22,1,AUTOMOTIVE,4.0,0
306505,306505,2013-06-22,1,BABY CARE,0.0,0
306506,306506,2013-06-22,1,BEAUTY,0.0,0
306507,306507,2013-06-22,1,BEVERAGES,1020.0,0
306508,306508,2013-06-22,1,BOOKS,0.0,0
308286,308286,2013-06-23,1,AUTOMOTIVE,3.0,0
308287,308287,2013-06-23,1,BABY CARE,0.0,0
308288,308288,2013-06-23,1,BEAUTY,1.0,0
308289,308289,2013-06-23,1,BEVERAGES,432.0,0
308290,308290,2013-06-23,1,BOOKS,0.0,0
310068,310068,2013-06-24,1,AUTOMOTIVE,1.0,0
310069,310069,2013-06-24,1,BABY CARE,0.0,0
310070,310070,2013-06-24,1,BEAUTY,2.0,0
310071,310071,2013-06-24,1,BEVERAGES,888.0,0
310072,310072,2013-06-24,1,BOOKS,0.0,0
311850,311850,2013-06-25,1,AUTOMOTIVE,2.0,0
311851,311851,2013-06-25,1,BABY CARE,0.0,0
311852,311852,2013-06-25,1,BEAUTY,4.0,0
311853,311853,2013-06-25,1,BEVERAGES,1061.0,0
311854,311854,2013-06-25,1,BOOKS,0.0,0
313632,313632,2013-06-26,1,AUTOMOTIVE,2.0,0
313633,313633,2013-06-26,1,BABY CARE,0.0,0
313634,313634,2013-06-26,1,BEAUTY,2.0,0
313635,313635,2013-06-26,1,BEVERAGES,874.0,0
313636,313636,2013-06-26,1,BOOKS,0.0,0
315414,315414,2013-06-27,1,AUTOMOTIVE,3.0,0
315415,315415,2013-06-27,1,BABY CARE,0.0,0
315416,315416,2013-06-27,1,BEAUTY,1.0,0
315417,315417,2013-06-27,1,BEVERAGES,856.0,0
315418,315418,2013-06-27,1,BOOKS,0.0,0
317196,317196,2013-06-28,1,AUTOMOTIVE,0.0,0
317197,317197,2013-06-28,1,BABY CARE,0.0,0
317198,317198,2013-06-28,1,BEAUTY,0.0,0
317199,317199,2013-06-28,1,BEVERAGES,1027.0,0
317200,317200,2013-06-28,1,BOOKS,0.0,0
318978,318978,2013-06-29,1,AUTOMOTIVE,5.0,0
318979,318979,2013-06-29,1,BABY CARE,0.0,0
318980,318980,2013-06-29,1,BEAUTY,2.0,0
318981,318981,2013-06-29,1,BEVERAGES,1044.0,0
318982,318982,2013-06-29,1,BOOKS,0.0,0
320760,320760,2013-06-30,1,AUTOMOTIVE,0.0,0
320761,320761,2013-06-30,1,BABY CARE,0.0,0
320762,320762,2013-06-30,1,BEAUTY,0.0,0
320763,320763,2013-06-30,1,BEVERAGES,325.0,0
320764,320764,2013-06-30,1,BOOKS,0.0,0
322542,322542,2013-07-01,1,AUTOMOTIVE,0.0,0
322543,322543,2013-07-01,1,BABY CARE,0.0,0
322544,322544,2013-07-01,1,BEAUTY,4.0,0
322545,322545,2013-07-01,1,BEVERAGES,839.0,0
322546,322546,2013-07-01,1,BOOKS,0.0,0
324324,324324,2013-07-02,1,AUTOMOTIVE,0.0,0
324325,324325,2013-07-02,1,BABY CARE,0.0,0
324326,324326,2013-07-02,1,BEAUTY,3.0,0
324327,324327,2013-07-02,1,BEVERAGES,941.0,0
324328,324328,2013-07-02,1,BOOKS,0.0,0
326106,326106,2013-07-03,1,AUTOMOTIVE,1.0,0
326107,326107,2013-07-03,1,BABY CARE,0.0,0
326108,326108,2013-07-03,1,BEAUTY,2.0,0
326109,326109,2013-07-03,1,BEVERAGES,915.0,0
326110,326110,2013-07-03,1,BOOKS,0.0,0
327888,327888,2013-07-04,1,AUTOMOTIVE,1.0,0
327889,327889,2013-07-04,1,BABY CARE,0.0,0
327890,327890,2013-07-04,1,BEAUTY,1.0,0
327891,327891,2013-07-04,1,BEVERAGES,787.0,0
327892,327892,2013-07-04,1,BOOKS,0.0,0
329670,329670,2013-07-05,1,AUTOMOTIVE,1.0,0
329671,329671,2013-07-05,1,BABY CARE,0.0,0
329672,329672,2013-07-05,1,BEAUTY,4.0,0
329673,329673,2013-07-05,1,BEVERAGES,895.0,0
329674,329674,2013-07-05,1,BOOKS,0.0,0
331452,331452,2013-07-06,1,AUTOMOTIVE,0.0,0
331453,331453,2013-07-06,1,BABY CARE,0.0,0
331454,331454,2013-07-06,1,BEAUTY,2.0,0
331455,331455,2013-07-06,1,BEVERAGES,965.0,0
331456,331456,2013-07-06,1,BOOKS,0.0,0
333234,333234,2013-07-07,1,AUTOMOTIVE,1.0,0
333235,333235,2013-07-07,1,BABY CARE,0.0,0
333236,333236,2013-07-07,1,BEAUTY,3.0,0
333237,333237,2013-07-07,1,BEVERAGES,377.0,0
333238,333238,2013-07-07,1,BOOKS,0.0,0
335016,335016,2013-07-08,1,AUTOMOTIVE,3.0,0
335017,335017,2013-07-08,1,BABY CARE,0.0,0
335018,335018,2013-07-08,1,BEAUTY,3.0,0
335019,335019,2013-07-08,1,BEVERAGES,1012.0,0
335020,335020,2013-07-08,1,BOOKS,0.0,0
336798,336798,2013-07-09,1,AUTOMOTIVE,11.0,0
336799,336799,2013-07-09,1,BABY CARE,0.0,0
336800,336800,2013-07-09,1,BEAUTY,0.0,0
336801,336801,2013-07-09,1,BEVERAGES,809.0,0
336802,336802,2013-07-09,1,BOOKS,0.0,0
338580,338580,2013-07-10,1,AUTOMOTIVE,2.0,0
338581,338581,2013-07-10,1,BABY CARE,0.0,0
338582,338582,2013-07-10,1,BEAUTY,2.0,0
338583,338583,2013-07-10,1,BEVERAGES,819.0,0
338584,338584,2013-07-10,1,BOOKS,0.0,0
340362,340362,2013-07-11,1,AUTOMOTIVE,2.0,0
340363,340363,2013-07-11,1,BABY CARE,0.0,0
340364,340364,2013-07-11,1,BEAUTY,1.0,0
340365,340365,2013-07-11,1,BEVERAGES,821.0,0
340366,340366,2013-07-11,1,BOOKS,0.0,0
342144,342144,2013-07-12,1,AUTOMOTIVE,6.0,0
342145,342145,2013-07-12,1,BABY CARE,0.0,0
342146,342146,2013-07-12,1,BEAUTY,3.0,0
342147,342147,2013-07-12,1,BEVERAGES,752.0,0
342148,342148,2013-07-12,1,BOOKS,0.0,0
343926,343926,2013-07-13,1,AUTOMOTIVE,2.0,0
343927,343927,2013-07-13,1,BABY CARE,0.0,0
